,clust,Balance,Qual_miles,cc1_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award
3251,1,61545,0,3,18351,18,0,0,1973,0
3252,8,124837,0,1,4400,7,1500,5,2053,1
3253,1,50848,0,1,0,0,0,0,1773,0
3254,1,19661,0,1,0,0,0,0,2175,0
3255,2,32156,0,2,23928,29,2150,12,2257,1
3256,8,123055,0,1,11564,5,1039,2,2209,1
3257,1,63331,0,1,4200,4,700,2,2060,0
3258,1,9646,0,1,3445,11,0,0,2140,0
3259,1,16569,0,1,3204,8,0,0,2120,0
3260,8,194111,0,1,12350,30,2750,15,1777,1
3261,2,147128,0,5,59991,47,1065,1,2279,1
3262,8,59177,0,1,2300,6,700,3,1869,1
3263,2,26693,0,3,22057,14,0,0,1863,1
3264,1,2912,0,1,510,1,0,0,2132,0
3265,1,13982,0,1,500,1,0,0,2117,0
3266,1,14428,0,1,3475,21,0,0,1599,0
3267,1,21740,0,1,5625,11,0,0,2048,0
3268,1,8811,0,1,600,5,0,0,2032,0
3269,1,48256,0,2,8942,14,0,0,2121,0
3270,2,10994,0,3,10492,15,0,0,2215,1
3271,1,27320,2788,1,0,0,0,0,1725,0
3272,1,66614,0,1,0,0,0,0,1992,0
3273,1,78105,0,2,49364,14,0,0,2070,0
3274,1,120860,0,1,2000,1,0,0,1761,0
3275,1,77382,0,1,4950,13,0,0,2256,0
3276,1,19290,0,1,0,0,0,0,2331,0
3277,1,50987,0,1,0,0,0,0,2259,0
3278,2,101290,0,4,33876,22,500,1,2291,1
3279,8,17377,2178,1,500,1,0,0,2010,1
3280,1,11711,0,1,500,1,500,1,1922,0
3281,8,28712,0,1,1500,3,1500,3,2256,1
3282,8,110839,0,1,17550,24,7550,23,2272,1
3283,1,65633,0,1,3100,10,2000,8,1791,0
3284,1,69106,0,1,17832,10,0,0,2007,0
3285,8,66009,0,1,0,0,0,0,1603,1
3286,1,16843,0,1,780,3,0,0,2112,0
3287,1,27071,0,1,2125,10,0,0,2059,0
3288,1,25807,0,1,550,3,550,3,1838,0
3289,1,132871,0,1,300,3,200,2,1719,0
3290,2,24065,589,3,29586,9,0,0,1045,1
3291,1,92533,0,1,2220,4,2220,4,1905,0
3292,1,14513,0,1,50,2,0,0,1710,0
3293,3,162365,0,5,65029,15,0,0,1948,0
3294,2,4834,0,2,13441,17,0,0,1851,1
3295,1,21311,3418,1,2000,9,0,0,1990,0
3296,1,49804,0,1,0,0,0,0,2157,0
3297,1,135567,0,1,3650,5,1050,3,1967,0
3298,1,135374,0,3,23835,22,917,2,2294,0
3299,1,140914,0,1,0,0,0,0,1791,0
3300,1,6789,0,1,0,0,0,0,2237,0
3301,1,61893,0,1,0,0,0,0,2320,0
3302,8,83082,0,1,16207,13,250,1,2003,1
3303,1,16962,0,1,0,0,0,0,2206,0
3304,3,85955,0,4,34197,22,600,2,2046,0
3305,1,22215,0,1,2375,12,0,0,1857,0
3306,1,105898,0,1,4444,5,1944,4,2332,0
3307,1,66807,0,3,23456,14,0,0,1575,0
3308,1,131366,0,1,1500,2,500,1,1999,0
3309,8,31929,0,1,3500,3,1000,2,2019,1
3310,1,20540,0,1,5731,15,500,1,1970,0
3311,2,48131,0,5,60090,18,0,0,2161,1
3312,8,16346,0,1,5930,15,0,0,2108,1
3313,1,15540,0,1,209,3,104,1,1761,0
3314,2,17828,0,4,35099,14,0,0,2115,1
3315,3,298927,0,5,69449,27,150,3,2047,0
3316,1,66300,0,1,4750,6,1150,3,1884,0
3317,1,28446,0,1,0,0,0,0,1920,0
3318,1,80906,0,3,23548,15,0,0,2140,0
3319,1,12153,0,1,1050,9,1050,9,2041,0
3320,8,37569,0,1,3850,4,250,1,1597,1
3321,1,98151,0,3,38812,11,500,1,1976,0
3322,1,224852,0,1,7750,32,750,3,2102,0
3323,1,19881,0,1,2472,15,0,0,2186,0
3324,8,13490,0,1,0,0,0,0,2032,1
3325,1,46672,500,3,22404,22,0,0,2021,0
3326,2,119735,0,3,22432,17,1000,2,1996,1
3327,1,18317,0,1,2375,12,0,0,2032,0
3328,1,26334,0,1,0,0,0,0,2258,0
3329,3,143441,0,5,58475,27,0,0,2238,0
3330,1,10697,0,1,1000,8,0,0,2111,0
3331,2,14072,0,3,20700,16,0,0,1949,1
3332,10,35661,7487,1,600,3,500,2,1759,1
3333,1,54697,0,1,1625,6,0,0,1809,0
3334,1,18359,0,1,0,0,0,0,1748,0
3335,2,47764,0,2,23122,11,400,1,1872,1
3336,3,51169,4903,3,13080,13,0,0,1809,0
3337,1,32099,0,3,10534,6,0,0,1929,0
3338,1,84148,0,1,84148,7,0,0,1054,0
3339,8,45137,0,1,2000,1,0,0,1319,1
3340,8,18179,0,1,5488,3,0,0,1877,1
3341,1,39566,0,2,23755,18,0,0,1763,0
3342,1,46809,0,1,125,1,0,0,1878,0
3343,1,41628,0,3,16771,12,0,0,1818,0
3344,1,20891,0,1,150,3,0,0,1920,0
3345,1,36513,1692,1,825,3,725,2,1611,0
3346,3,116923,0,5,70403,50,0,0,1738,0
3347,1,7879,0,1,1815,5,0,0,1849,0
3348,1,40091,0,1,0,0,0,0,1803,0
3349,8,45842,0,1,8253,15,128,1,1805,1
3350,1,500,0,1,0,0,0,0,396,0
3351,1,43595,0,1,4375,14,0,0,1867,0
3352,2,29291,0,4,31357,32,1950,6,1391,1
3353,1,63392,0,3,20553,17,0,0,1087,0
3354,2,19578,0,2,5208,11,0,0,1632,1
3355,1,10926,0,1,0,0,0,0,1851,0
3356,2,19839,0,4,36375,15,0,0,1535,1
3357,1,64594,0,2,9295,14,0,0,1869,0
3358,1,24580,0,1,255,3,0,0,1926,0
3359,1,20318,0,1,6990,13,0,0,1956,0
3360,1,24579,0,1,2100,10,0,0,1967,0
3361,1,71713,0,1,2135,4,0,0,1845,0
3362,1,73501,0,3,21014,26,3694,8,1720,0
3363,1,61479,0,1,6050,4,50,1,1755,0
3364,1,21915,0,1,1875,8,0,0,1518,0
3365,1,16465,0,1,16165,5,0,0,1631,0
3366,8,61841,0,1,48700,49,0,0,1659,1
3367,1,23197,0,1,10587,13,150,1,1747,0
3368,1,26069,0,1,0,0,0,0,1278,0
3369,2,5690,0,2,11612,15,0,0,1549,1
3370,1,1000,0,1,0,0,0,0,1597,0
3371,1,14052,0,1,0,0,0,0,1808,0
3372,1,2143,0,1,0,0,0,0,1672,0
3373,1,18239,0,1,0,0,0,0,1683,0
3374,1,4892,0,1,0,0,0,0,1282,0
3375,2,34412,0,3,14734,13,0,0,1524,1
3376,1,34535,0,1,2719,12,0,0,1358,0
3377,8,23720,0,1,4000,3,500,1,1678,1
3378,1,11816,0,1,0,0,0,0,1596,0
3379,1,11218,0,1,3850,14,0,0,1604,0
3380,1,12568,0,1,350,3,0,0,1664,0
3381,1,13188,0,1,1500,3,1500,3,1955,0
3382,1,39983,0,3,39983,11,0,0,1569,0
3383,1,28526,0,1,4167,15,0,0,1360,0
3384,1,68359,0,3,15803,17,0,0,1293,0
3385,1,22048,0,1,100,1,0,0,1702,0
3386,1,1866,0,1,1128,8,0,0,1782,0
3387,1,40408,0,2,9612,12,0,0,913,0
3388,1,20642,0,1,4977,13,0,0,1614,0
3389,1,66574,0,1,2500,6,400,4,1791,0
3390,1,18656,0,1,4752,11,0,0,968,0
3391,1,57374,1621,1,2100,5,2100,5,1440,0
3392,1,25898,0,1,7834,3,0,0,1588,0
3393,1,42481,0,3,24617,16,0,0,678,0
3394,1,62492,0,1,3725,11,2600,9,1536,0
3395,1,4431,0,1,0,0,0,0,1582,0
3396,2,25090,0,4,25860,9,0,0,1786,1
3397,3,95728,2092,5,56111,14,0,0,1372,0
3398,1,11631,0,1,3289,22,0,0,1157,0
3399,8,54039,0,1,5250,22,1250,10,1709,1
3400,1,5625,0,1,2350,12,0,0,1270,0
3401,8,22966,0,1,3950,8,450,6,1443,1
3402,1,5544,0,1,350,3,0,0,1713,0
3403,8,37171,0,1,3450,5,950,4,1341,1
3404,1,40425,0,1,3300,8,1700,5,1753,0
3405,8,9805,0,1,4403,11,0,0,1559,1
3406,1,29417,0,1,16011,3,0,0,1582,0
3407,1,37093,0,1,4250,13,0,0,1810,0
3408,1,21461,0,1,4010,26,0,0,1509,0
3409,1,21950,0,1,5739,16,0,0,1668,0
3410,1,14233,0,1,160,3,0,0,1687,0
3411,3,105737,0,5,71728,13,0,0,1705,0
3412,1,22551,0,1,0,0,0,0,1794,0
3413,1,35474,0,1,15086,6,0,0,1479,0
3414,1,21854,0,1,500,1,500,1,1100,0
3415,1,50386,0,1,2750,8,0,0,1721,0
3416,1,28502,0,1,2375,12,0,0,1732,0
3417,2,238446,1082,4,37766,28,1550,11,890,1
3418,1,20516,0,1,3500,20,0,0,1429,0
3419,1,97391,0,1,26299,8,0,0,1607,0
3420,1,29253,2305,1,7625,5,0,0,1630,0
3421,1,139982,0,1,14500,6,0,0,1430,0
3422,1,68192,0,1,1300,9,1300,9,1640,0
3423,1,21615,0,1,5043,13,1000,2,1069,0
3424,2,36829,0,4,42497,19,1001,1,1015,1
3425,3,152178,0,4,39760,15,248,1,1073,0
3426,1,17397,0,1,1750,7,0,0,1215,0
3427,1,45006,0,1,1400,6,300,4,925,0
3428,1,4289,0,1,2350,4,750,2,1083,0
3429,6,133351,0,5,84215,43,7000,22,1529,1
3430,1,42093,0,1,1831,4,0,0,1526,0
3431,1,74331,0,3,15779,14,0,0,1514,0
3432,1,120462,3649,1,10500,9,750,2,1503,0
3433,1,14243,0,1,6654,17,0,0,1487,0
3434,1,6803,0,1,1644,11,0,0,1296,0
3435,1,8885,0,1,1500,5,0,0,1386,0
3436,1,38761,0,2,9015,12,0,0,1533,0
3437,1,5500,0,1,0,0,0,0,989,0
3438,1,76660,0,3,38807,24,3341,1,1193,0
3439,1,30463,0,1,4619,9,0,0,1275,0
3440,1,6914,0,1,0,0,0,0,812,0
3441,1,67495,0,2,8620,8,0,0,1302,0
3442,1,15339,0,1,1375,4,0,0,628,0
3443,1,5745,0,1,400,4,400,4,1067,0
3444,3,81155,0,4,49904,41,0,0,1276,0
3445,1,45432,0,3,12833,15,0,0,1322,0
3446,1,39386,0,1,18722,7,0,0,1359,0
3447,2,69647,0,4,45175,20,2250,3,854,1
3448,1,25849,0,1,0,0,0,0,996,0
3449,1,3625,0,1,0,0,0,0,1369,0
3450,8,4057,0,1,23050,11,2550,7,1135,1
3451,1,30273,0,1,1720,8,0,0,1117,0
3452,8,24750,0,1,0,0,0,0,968,1
3453,1,12471,0,1,0,0,0,0,666,0
3454,1,2000,0,1,0,0,0,0,1479,0
3455,1,2827,0,1,0,0,0,0,1375,0
3456,1,63121,0,3,16634,16,150,1,1349,0
3457,1,19694,0,1,2125,10,0,0,1436,0
3458,1,11571,0,1,0,0,0,0,1116,0
3459,1,26933,0,1,750,6,0,0,1299,0
3460,1,1456,0,1,500,1,0,0,1130,0
3461,8,16188,0,1,3726,7,300,4,900,1
3462,2,12088,0,4,27292,17,100,1,1298,1
3463,8,119214,0,1,19633,23,15533,17,1041,1
3464,1,66956,0,1,4520,5,1508,1,1342,0
3465,1,4360,0,1,2000,9,0,0,1355,0
3466,1,7056,0,1,0,0,0,0,1057,0
3467,8,32934,0,1,500,1,0,0,858,1
3468,1,6551,0,1,300,3,300,3,1117,0
3469,1,24915,0,1,265,3,0,0,1184,0
3470,1,10100,0,1,4400,12,2900,9,1032,0
3471,1,20691,0,1,16448,6,0,0,1227,0
3472,1,11676,0,1,1000,1,0,0,1158,0
3473,1,31504,0,1,7358,2,0,0,1022,0
3474,1,12093,0,1,1605,4,0,0,1411,0
3475,1,44353,0,1,2500,1,0,0,138,0
3476,1,35557,0,1,350,3,0,0,1135,0
3477,8,38465,0,1,10550,3,550,2,1580,1
3478,1,3258,0,1,0,0,0,0,106,0
3479,1,31224,1000,1,1150,7,650,6,1508,0
3480,1,93191,0,1,10463,17,3100,7,1539,0
3481,1,20010,0,1,0,0,0,0,1302,0
3482,1,37866,0,2,9200,18,0,0,1230,0
3483,1,65664,0,2,11899,5,0,0,1121,0
3484,8,59967,0,1,10000,4,0,0,959,1
3485,2,12134,899,4,57676,25,3064,9,974,1
3486,1,19892,0,1,3505,13,0,0,1240,0
3487,1,38292,0,1,12487,13,250,2,531,0
3488,3,68224,0,4,28916,16,0,0,1258,0
3489,1,103645,7257,1,3450,3,950,2,1374,0
3490,3,189077,3867,4,54353,27,100,1,542,0
3491,1,3246,0,1,0,0,0,0,1401,0
3492,1,33323,0,1,0,0,0,0,1405,0
3493,8,114719,0,1,0,0,0,0,1136,1
3494,1,60319,0,3,22051,19,50,1,817,0
3495,1,25705,0,1,0,0,0,0,1180,0
3496,1,52475,0,3,14447,13,0,0,962,0
3497,3,151265,0,5,61068,13,0,0,1213,0
3498,8,960,0,1,6000,1,0,0,1262,1
3499,1,17036,0,1,0,0,0,0,1210,0
3500,1,34458,0,1,1883,8,0,0,843,0
3501,2,177785,0,5,77203,15,0,0,1251,1
3502,1,13125,0,1,550,4,550,4,268,0
3503,1,14494,0,1,500,1,0,0,575,0
3504,1,13460,0,1,0,0,0,0,271,0
3505,1,9216,0,1,340,3,0,0,1466,0
3506,1,22840,0,1,0,0,0,0,773,0
3507,2,22289,0,3,18105,34,189,1,1501,1
3508,8,9389,0,1,4195,5,695,2,1509,1
3509,1,26375,0,1,7875,38,0,0,1431,0
3510,1,3625,0,1,2000,9,0,0,1431,0
3511,1,16200,0,1,5375,28,0,0,1407,0
3512,1,40465,0,1,6540,28,0,0,1408,0
3513,1,1000,0,1,375,3,0,0,1382,0
3514,1,4750,0,1,1875,8,0,0,1416,0
3515,1,74280,0,3,23735,18,0,0,1425,0
3516,1,1250,0,1,625,5,0,0,1071,0
3517,3,60014,0,4,45105,32,500,2,669,0
3518,1,12250,0,1,4875,32,0,0,1346,0
3519,1,8250,0,1,3000,17,0,0,915,0
3520,1,15732,0,1,6875,33,0,0,666,0
3521,1,9300,0,1,3250,18,0,0,1396,0
3522,1,9500,0,1,3125,18,0,0,1415,0
3523,1,3750,0,1,1500,5,0,0,1397,0
3524,1,12350,0,1,4125,26,0,0,1314,0
3525,1,13623,0,1,2625,14,0,0,1330,0
3526,1,10824,0,1,3375,19,0,0,867,0
3527,1,1250,0,1,1250,3,0,0,679,0
3528,1,17215,0,1,1750,7,0,0,1423,0
3529,1,16825,0,1,4250,27,0,0,1431,0
3530,1,2125,0,1,875,7,0,0,1396,0
3531,1,9175,0,1,4000,25,0,0,1428,0
3532,1,23717,0,1,3375,19,0,0,1404,0
3533,1,18750,0,1,7000,44,0,0,1036,0
3534,1,6125,0,1,2750,8,0,0,144,0
3535,1,4399,0,1,750,6,0,0,1369,0
3536,1,10200,0,1,3625,15,0,0,1408,0
3537,1,49151,0,2,12931,38,0,0,1423,0
3538,1,9375,0,1,3250,19,0,0,1410,0
3539,1,8992,0,1,1250,3,0,0,1417,0
3540,1,13936,0,1,1625,6,0,0,1418,0
3541,1,5250,0,1,1875,8,0,0,1418,0
3542,1,5500,0,1,2875,9,0,0,1428,0
3543,1,29182,0,1,3517,18,642,2,1404,0
3544,1,7400,0,1,2600,14,0,0,1394,0
3545,1,4350,0,1,2100,10,0,0,1409,0
3546,1,6875,0,1,4625,30,0,0,581,0
3547,1,6000,0,1,2250,4,0,0,713,0
3548,1,11927,0,1,4000,15,500,1,1188,0
3549,1,11864,0,1,2500,13,0,0,1397,0
3550,1,10000,0,1,3375,19,0,0,1418,0
3551,1,5375,0,1,1375,11,0,0,1396,0
3552,1,4500,0,1,1500,5,0,0,1033,0
3553,1,4150,0,1,375,3,0,0,1424,0
3554,1,9125,0,1,750,6,0,0,1174,0
3555,1,13301,0,1,3500,21,0,0,1400,0
3556,1,16504,0,1,500,4,0,0,1397,0
3557,1,10400,0,1,1840,10,0,0,1397,0
3558,1,3750,0,1,1750,7,0,0,1178,0
3559,1,8725,0,1,5600,14,0,0,1426,0
3560,1,7388,0,1,3958,15,150,1,446,0
3561,1,16700,0,1,1500,5,0,0,1269,0
3562,1,11850,0,1,4475,29,0,0,893,0
3563,1,62705,0,1,2750,15,0,0,1422,0
3564,1,2125,0,1,625,5,0,0,1248,0
3565,1,11875,0,1,3625,22,0,0,1408,0
3566,1,7375,0,1,2750,13,0,0,714,0
3567,2,54264,0,3,15178,17,0,0,1397,1
3568,3,49482,0,4,33147,23,0,0,1255,0
3569,1,48607,0,3,18284,37,0,0,1339,0
3570,1,3967,0,1,375,3,0,0,1337,0
3571,1,6250,0,1,2250,11,0,0,1365,0
3572,1,11572,0,1,7164,22,0,0,1163,0
3573,1,12000,0,1,5625,34,0,0,859,0
3574,1,1500,0,1,500,4,0,0,893,0
3575,1,5875,0,1,2125,10,0,0,997,0
3576,1,13350,0,1,3850,24,0,0,1071,0
3577,1,10197,0,1,3098,10,0,0,723,0
3578,1,3250,0,1,2125,10,0,0,1117,0
3579,1,12375,0,1,3875,24,0,0,863,0
3580,1,7625,0,1,4375,21,0,0,1393,0
3581,1,11875,0,1,3625,22,0,0,1388,0
3582,1,1625,0,1,1250,3,0,0,1381,0
3583,0,160114,500,1,71954,86,30817,53,1373,1
3584,1,4500,0,1,2250,11,0,0,666,0
3585,1,2625,0,1,1375,4,0,0,850,0
3586,1,5400,0,1,1875,8,0,0,1324,0
3587,1,28745,0,1,10375,43,0,0,1323,0
3588,1,12675,0,1,4875,25,0,0,1390,0
3589,1,2875,0,1,1375,4,0,0,1381,0
3590,1,4500,0,1,2125,10,0,0,1271,0
3591,1,500,0,1,125,1,0,0,1355,0
3592,1,11361,0,1,3375,20,0,0,1367,0
3593,1,9794,0,1,2250,11,0,0,968,0
3594,9,27619,0,4,83726,68,14050,46,1325,1
3595,1,21842,0,1,3250,19,0,0,929,0
3596,1,37478,0,1,5409,4,5409,4,429,0
3597,1,6305,0,1,0,0,0,0,1031,0
3598,1,13749,0,1,400,4,400,4,996,0
3599,1,7591,0,1,0,0,0,0,926,0
3600,1,10508,0,1,0,0,0,0,309,0
3601,1,74093,0,3,20055,37,0,0,949,0
3602,1,11692,0,1,0,0,0,0,95,0
3603,1,1022,0,1,0,0,0,0,463,0
3604,1,12964,500,1,450,3,350,2,943,0
3605,8,265,0,1,6000,1,0,0,1012,1
3606,1,17191,0,1,2484,6,2484,6,922,0
3607,1,29836,0,1,16165,3,0,0,815,0
3608,1,22647,0,1,1136,9,0,0,883,0
3609,2,33087,0,2,24761,9,500,1,724,1
3610,1,5931,0,1,0,0,0,0,882,0
3611,1,37300,0,1,23760,19,0,0,676,0
3612,2,23704,0,3,14935,14,0,0,868,1
3613,1,44038,0,2,21634,11,0,0,872,0
3614,1,31011,0,1,0,0,0,0,1130,0
3615,1,64956,0,3,36694,11,0,0,1012,0
3616,1,12078,0,1,500,1,500,1,983,0
3617,2,141554,0,4,41685,15,1000,2,1139,1
3618,1,24847,0,1,1550,4,0,0,1022,0
3619,1,46207,0,3,16093,32,0,0,1130,0
3620,1,121779,0,1,3500,3,1000,2,634,0
3621,1,28049,0,1,100,2,0,0,1164,0
3622,1,11690,0,1,0,0,0,0,360,0
3623,1,36491,0,1,500,1,500,1,1027,0
3624,2,33413,0,3,31605,8,0,0,647,1
3625,1,9446,0,1,0,0,0,0,667,0
3626,3,48944,2565,3,17988,12,0,0,1005,0
3627,1,68092,0,3,16524,14,500,2,652,0
3628,1,1000,0,1,1000,1,0,0,148,0
3629,1,1884,0,1,0,0,0,0,31,0
3630,1,22027,0,1,1225,3,0,0,653,0
3631,1,4130,0,1,100,1,0,0,673,0
3632,1,3447,0,1,1000,1,0,0,872,0
3633,1,59317,4877,1,4794,3,1194,1,660,0
3634,1,2886,0,1,500,1,0,0,557,0
3635,1,4028,0,1,0,0,0,0,346,0
3636,8,45485,0,1,8417,4,0,0,759,1
3637,1,31539,0,1,6406,16,200,1,721,0
3638,1,4586,0,1,1000,1,0,0,249,0
3639,1,20335,0,1,5115,2,0,0,768,0
3640,1,2250,0,1,1750,7,0,0,817,0
3641,1,25418,0,1,50,1,50,1,720,0
3642,8,2686,0,1,7500,4,500,1,301,1
3643,1,47662,3071,1,100,1,100,1,760,0
3644,1,4224,0,1,0,0,0,0,336,0
3645,1,4375,0,1,2875,16,0,0,248,0
3646,2,76210,0,4,37937,29,1110,8,798,1
3647,1,10512,0,1,0,0,0,0,836,0
3648,1,3834,0,1,500,1,0,0,524,0
3649,8,41537,3576,1,3000,3,250,1,669,1
3650,1,4584,0,1,0,0,0,0,652,0
3651,1,19870,0,1,11075,4,0,0,892,0
3652,1,18088,0,1,16697,6,0,0,501,0
3653,1,20765,0,1,15949,4,0,0,319,0
3654,1,7138,0,1,0,0,0,0,293,0
3655,1,17539,0,1,500,3,400,2,628,0
3656,1,7038,0,1,1336,3,1336,3,309,0
3657,2,5459,0,2,9864,14,0,0,880,1
3658,1,1125,0,1,0,0,0,0,898,0
3659,1,8994,0,1,0,0,0,0,1104,0
3660,1,44780,0,1,2100,3,1100,2,968,0
3661,2,12286,0,2,7972,11,250,1,1018,1
3662,1,25047,0,1,500,1,500,1,443,0
3663,1,16844,0,1,0,0,0,0,483,0
3664,1,49271,0,3,20695,11,0,0,852,0
3665,2,9157,0,2,22802,10,1245,3,901,1
3666,1,86588,0,1,4537,4,0,0,1072,0
3667,1,53027,0,2,30627,16,0,0,1290,0
3668,1,24765,0,1,19969,5,0,0,595,0
3669,1,29174,0,1,100,1,0,0,1087,0
3670,1,1100,0,1,1100,2,0,0,438,0
3671,1,56712,0,3,15685,14,500,1,997,0
3672,1,8232,0,1,0,0,0,0,258,0
3673,1,58816,0,1,4600,5,1100,3,570,0
3674,1,24295,0,1,250,2,250,2,621,0
3675,1,20198,0,1,3139,2,3139,2,601,0
3676,1,24454,0,1,1919,7,0,0,732,0
3677,1,7847,0,1,0,0,0,0,284,0
3678,1,29056,0,1,4354,14,0,0,715,0
3679,1,42071,0,1,500,1,0,0,502,0
3680,1,570,0,1,180,4,0,0,785,0
3681,8,8904,0,1,3740,14,0,0,898,1
3682,1,4354,0,1,1000,1,0,0,706,0
3683,1,2000,0,1,0,0,0,0,165,0
3684,1,57346,0,1,7946,6,5446,5,492,0
3685,1,11303,0,1,0,0,0,0,119,0
3686,1,642,0,1,0,0,0,0,355,0
3687,1,1000,0,1,0,0,0,0,500,0
3688,2,5269,0,3,22697,13,0,0,604,1
3689,1,38995,0,1,1200,2,200,1,563,0
3690,1,4652,0,1,0,0,0,0,207,0
3691,1,500,0,1,0,0,0,0,340,0
3692,1,4546,0,1,1000,1,0,0,239,0
3693,1,31673,0,1,2500,1,0,0,283,0
3694,1,8684,0,1,0,0,0,0,544,0
3695,1,2104,0,1,0,0,0,0,466,0
3696,1,862,0,1,0,0,0,0,8,0
3697,1,972,972,1,0,0,0,0,2,0
3698,1,4490,0,1,0,0,0,0,107,0
3699,1,13560,0,1,0,0,0,0,368,0
3700,1,2000,0,1,0,0,0,0,520,0
3701,1,8964,3861,1,0,0,0,0,594,0
3702,1,1837,0,1,1000,1,0,0,219,0
3703,1,500,0,1,0,0,0,0,122,0
3704,1,4090,0,1,0,0,0,0,59,0
3705,1,12264,0,1,0,0,0,0,267,0
3706,1,54950,0,3,30500,9,0,0,450,0
3707,1,16094,0,1,0,0,0,0,199,0
3708,1,1000,0,1,0,0,0,0,594,0
3709,1,6705,0,1,600,2,0,0,507,0
3710,1,6338,0,1,0,0,0,0,322,0
3711,1,3110,0,1,1100,2,0,0,345,0
3712,1,3000,0,1,1000,1,0,0,270,0
3713,1,23257,0,1,0,0,0,0,361,0
3714,1,18933,0,1,0,0,0,0,284,0
3715,1,93198,0,3,28923,18,0,0,500,0
3716,1,9862,0,1,1693,3,693,2,309,0
3717,1,16501,0,1,0,0,0,0,360,0
3718,1,9264,0,1,4830,15,0,0,424,0
3719,1,4676,0,1,0,0,0,0,141,0
3720,1,4636,0,1,0,0,0,0,42,0
3721,1,3065,0,1,0,0,0,0,87,0
3722,1,3230,0,1,0,0,0,0,10,0
3723,1,8660,0,1,0,0,0,0,172,0
3724,1,1500,0,1,0,0,0,0,60,0
3725,1,2627,0,1,0,0,0,0,25,0
3726,1,1224,0,1,0,0,0,0,269,0
3727,1,12602,0,1,5632,5,500,1,158,0
3728,1,1022,0,1,0,0,0,0,277,0
3729,1,3788,0,1,0,0,0,0,61,0
3730,1,1446,0,1,0,0,0,0,99,0
3731,1,20882,0,1,1000,1,0,0,328,0
3732,1,5450,0,1,125,3,0,0,687,0
3733,1,25730,0,1,1431,3,931,2,630,0
3734,1,6835,0,1,765,3,0,0,596,0
3735,1,16936,0,1,14970,2,0,0,580,0
3736,1,20410,0,1,0,0,0,0,541,0
3737,1,1500,0,1,0,0,0,0,480,0
3738,1,27759,0,1,7195,5,0,0,499,0
3739,1,500,0,1,500,1,0,0,493,0
3740,2,25054,0,3,32592,17,3409,6,486,1
3741,1,4751,0,1,0,0,0,0,334,0
3742,1,5354,0,1,0,0,0,0,32,0
3743,1,1500,0,1,1500,1,0,0,235,0
3744,1,6356,0,1,5000,1,0,0,180,0
3745,1,642,0,1,642,3,0,0,170,0
3746,1,7504,0,1,0,0,0,0,100,0
3747,1,6015,4929,1,0,0,0,0,30,0
3748,2,27488,0,3,23927,21,0,0,2273,1
3749,1,39956,0,1,0,0,0,0,3206,0
3750,1,35569,0,2,27119,21,0,0,3357,0
3751,2,55472,0,3,17848,18,3763,3,3566,1
3752,8,15682,0,1,5025,6,500,1,3298,1
3753,2,70178,0,5,61530,12,1300,6,3306,1
3754,8,221543,0,1,10300,5,200,3,3554,1
3755,8,77978,0,1,1373,10,650,6,3753,1
3756,8,203353,0,1,14000,13,4000,8,3557,1
3757,1,68684,0,2,5756,13,0,0,2892,0
3758,1,23352,0,1,3600,8,3600,8,1459,0
3759,1,24228,0,1,2850,15,0,0,3452,0
3760,8,19483,0,1,4263,18,0,0,3589,1
3761,2,78231,0,3,19182,13,0,0,3102,1
3762,8,74531,0,1,10914,17,750,3,3456,1
3763,1,83276,0,3,22539,8,650,2,3424,0
3764,1,21216,0,2,7787,12,0,0,3378,0
3765,1,17967,0,1,1500,5,0,0,3340,0
3766,1,4000,0,1,0,0,0,0,3453,0
3767,1,74651,0,2,10893,22,0,0,3456,0
3768,1,400,0,1,160,1,0,0,3460,0
3769,2,35766,0,4,49702,20,784,1,3503,1
3770,1,2000,0,1,0,0,0,0,3188,0
3771,1,48296,0,3,31329,9,500,1,3061,0
3772,2,822321,0,5,138334,26,600,2,3288,1
3773,1,140544,0,1,1021,3,500,1,3342,0
3774,1,43971,0,1,1491,11,0,0,2350,0
3775,2,10635,0,4,45212,20,0,0,2131,1
3776,1,13986,0,1,400,1,400,1,3398,0
3777,2,46269,0,3,20594,14,0,0,3487,1
3778,1,27712,0,1,750,2,750,2,3491,0
3779,1,35850,0,1,17759,18,0,0,3439,0
3780,1,7630,0,1,220,3,0,0,3403,0
3781,1,31541,0,1,5101,12,0,0,3488,0
3782,8,8009,0,1,8102,12,2850,6,3279,1
3783,2,14791,0,3,23956,26,300,2,2689,1
3784,3,65141,0,4,31463,26,2550,2,3452,0
3785,3,68907,0,4,33434,10,0,0,3365,0
3786,1,27669,0,1,3219,7,0,0,3413,0
3787,8,62589,0,1,10000,4,0,0,2803,1
3788,8,374613,0,1,23592,31,5000,14,3463,1
3789,3,97768,0,4,26734,13,0,0,3119,0
3790,1,73159,0,1,358,4,358,4,3237,0
3791,3,48577,0,4,34224,16,0,0,2794,0
3792,2,70614,0,4,32417,18,0,0,3519,1
3793,1,38827,0,1,0,0,0,0,2993,0
3794,1,29919,0,1,1225,3,0,0,2949,0
3795,1,9673,0,1,0,0,0,0,2501,0
3796,2,72309,0,4,41949,20,289,2,1735,1
3797,1,55473,0,2,10156,7,0,0,1751,0
